smiles,sr-are
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,1.0
NNC(=O)c1ccncc1,0.0
O=C(O)c1ccncc1,0.0
NC(=O)c1ccncc1,0.0
CCc1cc(C(N)=S)ccn1,0.0
OCc1ccccn1,1.0
Cc1cccnc1,0.0
Cc1ccncc1,0.0
N#Cc1ccncc1,0.0
Clc1ccc(C(Cl)(Cl)Cl)cn1,0.0
N#Cc1cccnc1,0.0
NC(=S)N/N=C/c1cccnc1,0.0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
NCCO.O=C(O)c1nc(Cl)ccc1Cl,0.0
Cc1cccc(N)n1,0.0
COC(=O)c1cccnc1,0.0
Cc1nc(C)c(Cl)c(O)c1Cl,0.0
CCc1cnc(C(=O)O)c(C(=O)O)c1,0.0
O=C(O)c1nc(Cl)ccc1Cl,0.0
Cc1ccc(N)nc1,0.0
CC(C)NNC(=O)c1ccncc1,0.0
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.0
OCc1cccnc1,0.0
Nc1cccc(N)n1,0.0
CC(=O)c1ccccn1,0.0
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0.0
O=C(O)c1ccccn1,0.0
COCCc1ccccn1,0.0
NC(=O)c1cccnc1,0.0
Nc1ccncc1,0.0
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0.0
CCCOC(=O)c1ccc(C(=O)OCCC)nc1,0.0
CC=CC=NNC(=O)c1ccncc1,1.0
CCCc1cc(C(N)=S)ccn1,0.0
O=C(O)c1cccnc1C(=O)O,0.0
O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O,0.0
OCCc1ccncc1,0.0
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0.0
Clc1cc(Cl)c(Cl)nc1Cl,0.0
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0.0
C=COCC1CCC(CO)CC1,0.0
O=C=NCC1CCCC(CN=C=O)C1,0.0
OCCCC1CCCCC1,0.0
N#CC1(O)CCCCC1,0.0
CCNC(=O)C1CC(C)CCC1C(C)C,0.0
CCC(C)(C)C1CCC(O)CC1,0.0
CC1(C)CC(N)CC(C)(CN)C1,0.0
CC(=O)OC1CCC(C(C)(C)C)CC1,0.0
NCC1(CC(=O)O)CCCCC1,0.0
CC1CC(O)CC(C)(C)C1,0.0
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,0.0
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0.0
O=S(=O)(O)NC1CCCCC1,0.0
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
NC1CCCCC1N,0.0
N#CC1(N)CCCCC1,0.0
NC1CCCCC1,0.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.0
O=C=NC1CCCCC1,0.0
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,0.0
NCC1CCCC(CN)C1,0.0
CC(O)C1CCCCC1,0.0
CCCCC1CCC(O)CC1,0.0
O=NN(CCCl)C(=O)NC1CCCCC1,0.0
SC1CCCCC1,0.0
C1CCCCC1,0.0
C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,0.0
CCC(C)(C)C1CCCCC1OC(C)=O,1.0
CC(C)(C)C1CCC(O)CC1,0.0
CC(=O)CC(C)(C)C1CCCCC1,0.0
OC1CCCCC1,0.0
CC1(N)CCC(C(C)(C)N)CC1,0.0
C=COCC1CCC(COC=C)CC1,0.0
CC1CCC(C(C)C)C(O)C1,0.0
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,0.0
C#CC1(O)CCCCC1,0.0
CC(=O)OC1CCCCC1C(C)(C)C,0.0
CCN(CC)C1CCCCC1,0.0
COC(=O)C1CCC(C(=O)OC)CC1,0.0
CC(C)C1CCC(O)CC1,0.0
CC1CCC(CO)CC1,0.0
C=C(C)C1CCC(C)(O)CC1,0.0
O=S(=O)([O-])NC1CCCCC1,0.0
C=CCOC(=O)CCC1CCCCC1,0.0
CN(C)C1CCCCC1,0.0
OCC1CCC(CO)CC1,0.0
COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,0.0
CCC(C)(C)C1CCC(OC)CC1,0.0
CC(=O)OCCC1CCCCC1,0.0
C[C@H]1C[C@@H](O)CC(C)(C)C1,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.0
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,0.0
CC(C)(C)C1CCCCC1O,0.0
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.0
CCSC(=O)N(CC)C1CCCCC1,0.0
O=C([O-])Cc1cccc2ccccc12,0.0
CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,0.0
O=S(=O)([O-])c1cccc2ccccc12,0.0
Nc1ccc2cc(S(=O)(=O)O)ccc2c1,0.0
Nc1ccc2ccccc2c1S(=O)(=O)O,1.0
Cc1cccc2ccccc12,0.0
O=S(=O)([O-])c1ccc2ccccc2c1,0.0
Cc1ccc2ccccc2c1[N+](=O)[O-],0.0
O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0.0
O=C(O)c1cc(O)c2ccccc2c1O,1.0
O=[N+]([O-])c1cccc2ccccc12,0.0
COc1ccc2ccccc2c1,0.0
Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12,0.0
O=S(=O)([O-])c1ccc2cc(O)ccc2c1,0.0
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.0
Cc1ccc2ccccc2c1C,0.0
NC(=S)Nc1cccc2ccccc12,0.0
c1ccc2ccccc2c1,0.0
NCCNc1cccc2ccccc12,0.0
Nc1cccc2c(N)cccc12,1.0
O=C(O)Cc1cccc2ccccc12,0.0
CC(C)c1ccc2c(C(C)C)cc(C(C)C)c(S(=O)(=O)[O-])c2c1,1.0
O=C(O)c1ccc2cc(O)ccc2c1,0.0
CNC(=O)Oc1cccc2ccccc12,1.0
Cc1ccc2cc(C)ccc2c1,0.0
CC(C)NCC(O)c1ccc2ccccc2c1,0.0
O=S(=O)(O)c1ccc2ccccc2c1,0.0
Oc1ccc2ccccc2c1,1.0
O=C(O)COc1ccc2ccccc2c1,0.0
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,0.0
Oc1cccc2ccccc12,1.0
COc1ccc2cc(C=O)ccc2c1,0.0
Cc1ccc(C)c2ccccc12,0.0
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,0.0
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,0.0
Clc1cccc2ccccc12,0.0
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,0.0
CCOC(=O)Cc1cccc2ccccc12,0.0
CC(C)NCC(O)COc1cccc2ccccc12,0.0
COc1ccc2cccc(CCNC(C)=O)c2c1,0.0
COC(=O)Cc1cccc2ccccc12,0.0
COc1ccc2cc(CCC(C)=O)ccc2c1,1.0
CC(=O)c1ccc2ccccc2c1,0.0
CC(C)c1ccc2cc(C(C)C)ccc2c1,0.0
Nc1ccc2ccccc2c1,0.0
O=C(O)c1cc2ccccc2cc1O,0.0
Cc1ccc2c(C)cccc2c1,0.0
CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,0.0
O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1,0.0
COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,0.0
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,1.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,0.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,1.0
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1.0
Clc1ccc2ccccc2c1,0.0
CN(C)CCOC(c1ccccc1)c1ccccc1,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.0
Oc1ccc(Cl)cc1Cc1ccccc1,1.0
CC(C)(c1ccccc1)c1ccc(O)cc1,1.0
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,0.0
CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,0.0
CN(C)C(=O)C(c1ccccc1)c1ccccc1,1.0
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,0.0
CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0
Oc1ccc(Cc2ccc(O)cc2)cc1,1.0
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.0
CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0.0
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0.0
Oc1ccc(Cc2ccccc2O)cc1,1.0
Oc1ccccc1Cc1ccccc1O,1.0
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.0
N#CC(c1ccccc1)c1ccccc1,0.0
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,1.0
Nc1ccc(Cc2ccc(N)cc2)cc1,0.0
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,1.0
CC(c1ccc(O)cc1)c1ccc(O)cc1,1.0
c1ccc(Cc2ccccc2)cc1,0.0
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0.0
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,0.0
CNC(=O)C(c1ccccc1)c1ccccc1,0.0
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.0
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,0.0
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,0.0
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,0.0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0.0
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,0.0
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0.0
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0.0
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,0.0
Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,0.0
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.0
CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,0.0
CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,1.0
C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0.0
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,0.0
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.0
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0
CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,0.0
CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1.0
CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1,1.0
CCn1cc[n+](C)c1,0.0
CCCn1cc[n+](C)c1,0.0
CCCCCCCCCCn1cc[n+](C)c1,1.0
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1.0
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
C[n+]1ccn(CCO)c1.F[B-](F)(F)F,0.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0
CCCCn1cc[n+](C)c1,0.0
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1.0
CCCn1cc[n+](C)c1.F[B-](F)(F)F,0.0
CCCn1cc[n+](C)c1C,0.0
CCCCCCCCCCCCn1cc[n+](C)c1,0.0
CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,1.0
CCn1cc[n+](C)c1C.F[B-](F)(F)F,0.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,1.0
CCCCCCCCn1cc[n+](C)c1,1.0
CCn1cc[n+](C)c1.N#C[S-],0.0
CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1,1.0
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],0.0
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0
CCn1cc[n+](C)c1.N#CN=C=[N-],0.0
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0
CCn1cc[n+](C)c1.F[B-](F)(F)F,0.0
CCCCCCn1cc[n+](C)c1,1.0
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,1.0
C=CCn1cc[n+](C)c1,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1.0
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,1.0
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,1.0
c1ccc(-c2ccccc2)cc1,0.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.0
Nc1ccc(-c2ccc(N)cc2)cc1,1.0
Nc1ccccc1-c1ccccc1,0.0
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.0
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,1.0
Cc1ccc(-c2ccccc2)cc1,0.0
Nc1ccc(-c2ccccc2)cc1,1.0
C#Cc1ccc(-c2ccccc2F)cc1,0.0
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,0.0
O=[N+]([O-])c1ccccc1-c1ccccc1,0.0
Oc1ccc(-c2ccccc2)cc1,1.0
Oc1ccccc1-c1ccccc1,0.0
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.0
Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,0.0
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,1.0
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,1.0
Brc1ccc(-c2ccccc2)cc1,0.0
Fc1ccccc1-c1ccccc1,0.0
Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.0
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,0.0
Clc1ccccc1-c1ccccc1Cl,0.0
Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,1.0
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,1.0
Oc1ccc(-c2ccc(O)cc2)cc1,1.0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.0
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,0.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1.0
Brc1cccc(-c2ccccc2)c1,0.0
Brc1ccccc1-c1ccccc1,0.0
O=C(O)Cc1ccc(-c2ccccc2)cc1,0.0
Cc1ccc(-c2ccccc2C#N)cc1,0.0
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.0
O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,0.0
[O-]c1ccccc1-c1ccccc1,1.0
Oc1ccc(-c2ccccc2)c(Cl)c1,1.0
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0.0
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,1.0
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.0
N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0.0
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.0
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.0
Brc1ccc(Oc2ccc(Br)cc2)cc1,0.0
c1ccc(Oc2ccccc2)cc1,0.0
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0.0
Nc1ccc(Oc2ccc(N)cc2)cc1,0.0
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
NNS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)NN)cc2)cc1,0.0
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.0
Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1.0
CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C,0.0
Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.0
Brc1ccc(Oc2ccccc2)cc1,0.0
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0
Cc1cccc(Oc2ccccc2)c1,0.0
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
O=Cc1cccc(Oc2ccccc2)c1,0.0
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,0.0
Oc1ccc(Oc2ccccc2)cc1,1.0
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0.0
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.0
O=C(O)c1cccc(Oc2ccccc2)c1,0.0
OCc1cccc(Oc2ccccc2)c1,0.0
O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,0.0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,1.0
Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.0
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.0
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.0
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0.0
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.0
COc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.0
CC1=CC(O)CC(C)(C)C1,0.0
C=C(C)[C@@H]1CC=C(C)CC1,0.0
CC1=C(CC=O)C(C)(C)CCC1,0.0
CC(=O)/C=C/C1=C(C)CCCC1(C)C,0.0
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0
CC1=C(C=O)C(C)(C)CCC1,0.0
CC(=O)C=CC1=C(C)CCCC1(C)C,0.0
CCC(=O)OC(C)(C)C1CC=C(C)CC1,0.0
CC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0
CCC(=O)C1CC(C(C)C)CC=C1C,0.0
OCC1CC=CCC1,0.0
CC(=O)OC(C)(C)C1CC=C(C)CC1,0.0
CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,0.0
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,0.0
CC(=O)/C=C/C1C(C)=CCC(C)C1(C)C,0.0
CC1=CC(C)C(C=O)CC1,0.0
C=C(C)C1CC=C(C)C(OC(C)=O)C1,0.0
C=C(C)C1CC=C(C)C(O)C1,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1.0
C=C(C)[C@H]1CC=C(C)CC1,0.0
O=CC1CC=CCC1,0.0
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1.0
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1.0
CC1=CCC(O)(C(C)C)CC1,0.0
C=CC1CC=CCC1,0.0
C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0
C=C(C)C1CC=C(C)CC1,0.0
CC1=CCC(C(C)(C)O)CC1,0.0
CC1=CC(C)C(C=O)C(C)C1,0.0
CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,0.0
CC(=O)CCC1=C(C)CCCC1(C)C,0.0
CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],0.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,0.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0.0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,0.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.0
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.0
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,0.0
Oc1c(Br)cc(Br)c2cccnc12,1.0
O=S(=O)(O)c1ccc(O)c2ncccc12,1.0
Cc1ccc2ccc(Cl)cc2n1,0.0
